Date,SPL_OUT,FKC_OUT,MC_OUT,SJR_OUT,M_IN,MIL_EVAP
4/6/2024,0,503,350,198,2755,25.09
4/7/2024,0,709,350,197,2543,38.51
4/8/2024,0,"1,126",536,197,2867,11.63
4/9/2024,0,"1,387",672,198,2677,35.65
4/10/2024,0,"1,702",861,197,3385,51.47
4/11/2024,0,"1,759","1,083",197,3703,60.28
4/12/2024,0,"1,293","1,175",223,3569,21.84
4/13/2024,0,958,"1,175",199,3403,9.16
4/14/2024,0,"1,005","1,081",197,3847,16.25
4/15/2024,0,"1,388","1,032",197,3391,16.46
4/16/2024,0,"1,562","1,020",197,3346,32.48
4/17/2024,0,"1,723","1,020",197,3340,27.87
4/18/2024,0,"1,872","1,020",197,3740,31.30
4/19/2024,0,"1,577",964,197,2977,38.66
4/20/2024,0,"1,451",885,196,2917,40.93
4/21/2024,0,"1,804",936,194,3229,51.04
4/22/2024,0,"2,432","1,028",193,6486,41.77
4/23/2024,0,"2,666","1,127",194,8476,11.28
4/24/2024,0,"2,572","1,175",261,7919,79.69
4/25/2024,0,"2,358","1,175",301,6741,13.54
4/26/2024,0,"1,747","1,175",292,7035,33.67
4/27/2024,308,"1,412","1,102",501,5093,45.11
4/28/2024,0,"1,538","1,127",508,5205,48.93
4/29/2024,0,"1,956","1,175",575,5946,45.58
4/30/2024,0,"2,694","1,175",638,6362,45.69
5/1/2024,0,"3,366","1,175",688,6526,43.98
5/2/2024,0,"3,605","1,175",708,6566,51.43
5/3/2024,0,"3,692","1,175",700,5692,9.62
5/4/2024,0,"3,744","1,175",630,7360,40.31
5/5/2024,38,"3,813","1,175",631,6268,32.08
5/6/2024,0,"3,992","1,175",671,4411,38.51
5/7/2024,125,"4,029","1,175",575,4069,41.29
5/8/2024,653,"4,110","1,175",535,4184,52.92
5/9/2024,606,"3,986","1,175",535,5038,52.61
5/10/2024,754,"3,389","1,175",546,4456,58.95
5/11/2024,855,"3,099","1,175",507,5040,72.35
5/12/2024,773,"3,025","1,175",491,5803,54.60
5/13/2024,800,"3,464","1,175",561,7318,48.71
5/14/2024,702,"3,927","1,175",560,6754,60.37
5/15/2024,712,"4,366","1,175",582,8066,57.81
5/16/2024,292,"5,103","1,175",644,7784,54.62
5/17/2024,0,"5,143","1,175",589,7133,64.86
5/18/2024,0,"5,117","1,175",258,8210,-1394.04
5/19/2024,0,"6,516","1,175",277,7977,63.36
5/20/2024,0,"5,104","1,175",313,7766,47.78
5/21/2024,0,"5,070","1,175",313,6334,81.84
5/22/2024,0,"5,104","1,175",313,6156,34.91
5/23/2024,0,"5,100","1,175",313,5366,49.60
5/24/2024,0,"5,096","1,175",312,6019,52.96
5/25/2024,0,"4,928","1,175",297,5373,44.73
5/26/2024,0,"4,792","1,175",307,5145,62.80
5/27/2024,0,"4,530","1,175",322,5212,59.17
5/28/2024,0,"4,399","1,175",309,5503,51.84
5/29/2024,0,"4,433","1,175",281,5843,68.94
5/30/2024,0,"4,433","1,175",249,5999,106.71
5/31/2024,0,"4,434","1,175",235,6902,98.95
6/1/2024,0,"4,402","1,175",258,6251,135.38
6/2/2024,0,"4,403","1,175",258,6118,81.86
6/3/2024,0,"4,403","1,175",286,5848,52.46
6/4/2024,0,"4,402","1,175",355,5570,66.86
6/5/2024,0,"4,401","1,175",370,5793,76.60
6/6/2024,0,"4,402","1,175",355,6789,67.64
6/7/2024,0,"3,641","1,175",242,8018,84.03
6/8/2024,0,"2,714","1,175",158,6252,45.43
6/9/2024,155,"2,813","1,175",189,5963,61.99
6/10/2024,508,"3,501","1,175",268,6730,65.03
6/11/2024,557,"4,304","1,175",410,6089,82.71
6/12/2024,198,"4,899","1,175",339,5949,79.17
6/13/2024,26,"4,896","1,175",313,5447,72.59
6/14/2024,0,"4,811","1,175",293,4895,64.97
6/15/2024,0,"4,637","1,175",246,3712,97.30
6/16/2024,0,"4,783","1,175",208,3573,81.05
6/17/2024,0,"4,529","1,175",209,3151,54.10
6/18/2024,0,"4,149","1,175",166,3419,65.88
6/19/2024,0,"4,057","1,167",100,2748,89.29
6/20/2024,0,"4,010","1,151",100,2963,31.98
6/21/2024,0,"3,566","1,175",102,2763,31.83
6/22/2024,0,"2,841","1,175",107,3089,119.83
6/23/2024,0,"3,017","1,175",107,3118,60.23
6/24/2024,0,"3,357","1,169",100,2848,78.20
6/25/2024,0,"3,352","1,154",100,2246,74.58
6/26/2024,0,"3,358","1,168",100,2579,69.60
6/27/2024,0,"3,323","1,163",100,2592,53.40
6/28/2024,0,"3,093","1,160",100,2124,73.26
6/29/2024,0,"2,661","1,141",100,2437,68.87
6/30/2024,0,"2,774","1,161",100,2552,63.14
7/1/2024,0,"3,571","1,028",261,3217,43.76
7/2/2024,0,"3,899","1,055",260,3536,64.86
7/3/2024,0,"3,890","1,068",260,2583,81.97
7/4/2024,0,"3,688","1,098",260,2779,69.78
7/5/2024,0,"3,157","1,119",260,2823,71.88
7/6/2024,0,"2,761","1,098",260,3304,75.53
7/7/2024,0,"3,222","1,054",260,3283,84.29
7/8/2024,0,"3,919","1,054",262,2811,-5029.68
7/9/2024,0,"3,222","1,054",260,2018,6237.63
7/10/2024,0,"4,337","1,065",268,2363,46.34
7/11/2024,0,"4,293","1,042",268,1740,62.17
7/12/2024,0,"3,766","1,021",268,1714,54.52
7/13/2024,0,"3,106",964,268,1914,63.52
7/14/2024,0,"3,162",946,268,2022,63.27
7/15/2024,0,"3,722",954,268,2318,58.82
7/16/2024,0,"3,914",991,267,1627,61.31
7/17/2024,0,"4,029","1,016",266,1528,54.12
7/18/2024,0,"4,007","1,036",265,1903,60.77
7/19/2024,0,"3,353","1,012",265,1880,54.69
7/20/2024,0,"2,387",937,278,1823,60.50
7/21/2024,0,"2,536",915,284,1623,56.34
7/22/2024,0,"2,873",924,284,1923,62.41
7/23/2024,0,"2,995",933,284,2173,58.67
7/24/2024,0,"3,121",956,283,2467,67.98
7/25/2024,0,"3,062",972,282,2275,62.88
7/26/2024,0,"2,255",947,282,1812,49.30
7/27/2024,0,"1,627",937,281,1713,36.98
7/28/2024,0,"1,836",977,281,1322,50.85
7/29/2024,0,"2,535",985,291,1525,47.42
7/30/2024,0,"2,831",997,295,1462,58.57
7/31/2024,0,"2,593","1,020",295,1906,51.51
8/1/2024,0,"2,275",967,348,2011,28.78
8/2/2024,0,"2,061",940,348,2136,48.42
8/3/2024,0,"1,651",860,348,1529,52.34
8/4/2024,0,"1,695",824,348,1672,58.40
8/5/2024,0,"2,191",824,348,1986,52.02
8/6/2024,0,"2,428",883,348,1777,58.53
8/7/2024,0,"2,391",886,347,2111,61.71
8/8/2024,0,"2,220",828,347,2468,56.91
8/9/2024,0,"1,755",811,347,2380,53.16
8/10/2024,0,"1,226",811,347,3027,47.61
8/11/2024,0,"1,403",811,347,2539,52.27
8/12/2024,0,"1,840",811,347,2478,44.74
8/13/2024,0,"1,790",811,340,2416,46.44
8/14/2024,0,"1,791",824,335,1858,53.06
8/15/2024,0,"1,820",824,334,1455,54.76
8/16/2024,0,"1,595",837,334,2310,40.06
8/17/2024,0,"1,195",801,334,2064,41.06
8/18/2024,0,"1,260",721,334,2050,10.19
8/19/2024,0,"1,740",767,334,2647,-9.88
8/20/2024,0,"1,916",831,334,2511,50.27
8/21/2024,0,"1,894",814,335,2520,48.14
8/22/2024,0,"1,803",841,335,2470,30.69
8/23/2024,0,"1,418",841,339,1822,32.21
8/24/2024,0,"1,150",812,344,1953,31.92
8/25/2024,0,"1,287",772,343,1781,37.90
8/26/2024,0,"1,563",803,343,2097,48.80
8/27/2024,0,"1,452",799,343,1945,40.87
8/28/2024,0,"1,400",739,343,2058,46.58
8/29/2024,0,"1,385",675,343,2020,47.62
8/30/2024,0,"1,183",632,343,1711,35.48
8/31/2024,0,892,609,344,1765,33.61
9/1/2024,0,979,503,445,1829,38.57
9/2/2024,0,"1,217",392,445,1845,36.30
9/3/2024,0,"1,347",269,445,1883,37.94
9/4/2024,0,"1,467",269,446,2533,53.35
9/5/2024,0,"1,420",269,445,2270,35.67
9/6/2024,0,"1,190",304,445,2683,45.49
9/7/2024,0,948,307,445,2839,61.07
9/8/2024,0,873,283,445,3111,30.21
9/9/2024,0,"1,216",297,445,2691,40.55
9/10/2024,0,"1,385",314,"1,114",1883,32.37
9/11/2024,0,"1,325",336,679,1241,34.70
9/12/2024,0,"1,177",336,411,1211,31.74
9/13/2024,0,903,305,411,1140,31.07
9/14/2024,0,601,161,411,1319,36.11
9/15/2024,0,653,103,411,1253,20.65
9/16/2024,0,933,266,425,1084,54.58
9/17/2024,0,"1,024",304,434,1388,14.84
9/18/2024,0,"1,155",327,434,1225,-776.76
9/19/2024,0,"1,998",327,435,1346,25.91
9/20/2024,0,870,332,427,1426,24.80
9/21/2024,0,636,317,424,1549,35.13
9/22/2024,0,589,291,424,1568,28.60
9/23/2024,0,887,291,424,1500,41.91
9/24/2024,0,"1,108",291,424,1456,52.12
9/25/2024,0,"1,155",295,424,1795,27.85
9/26/2024,0,"1,252",295,424,1414,37.66
9/27/2024,0,"1,023",280,424,1083,33.23
9/28/2024,0,688,249,424,1248,32.76
9/29/2024,0,656,235,424,1137,29.41
9/30/2024,0,"1,010",281,424,971,35.31
10/1/2024,0,"1,181",345,424,1406,38.90
10/2/2024,0,"1,244",379,424,1315,39.24
10/3/2024,0,"1,244",387,424,1101,45.03
10/4/2024,0,"1,127",387,424,1076,35.25
10/5/2024,0,794,364,424,1045,28.57
10/6/2024,0,743,352,424,1057,32.08
10/7/2024,0,986,386,418,1633,30.93
10/8/2024,0,"1,125",418,409,1510,34.15
10/9/2024,0,"1,220",424,410,863,23.27
10/10/2024,0,"1,190",366,410,507,15.37
10/11/2024,0,940,236,408,467,32.33
10/12/2024,0,615,47,408,641,15.97
10/13/2024,0,716,0,408,540,24.11
10/14/2024,0,944,0,409,458,23.57
10/15/2024,0,"1,089",0,409,789,17.54
10/16/2024,0,"1,053",0,409,811,19.39
10/17/2024,0,883,0,409,479,33.87
10/18/2024,0,642,0,409,377,27.38
10/19/2024,0,447,0,409,658,35.01
10/20/2024,0,473,0,409,677,24.51
10/21/2024,0,718,0,409,1031,41.21
10/22/2024,0,845,0,408,486,5.01
10/23/2024,0,817,0,409,383,32.63
10/24/2024,0,683,0,409,991,20.31
10/25/2024,0,483,0,409,2207,19.80
10/26/2024,0,313,0,409,1312,18.77
10/27/2024,0,179,0,409,697,16.13
10/28/2024,0,402,0,409,752,21.37
10/29/2024,0,402,0,423,561,12.62
10/30/2024,0,409,0,434,721,18.01
10/31/2024,0,409,0,434,861,5.14
11/1/2024,0,318,0,434,862,14.90
11/2/2024,0,179,0,434,883,7.88
11/3/2024,0,268,0,434,725,13.78
11/4/2024,0,357,0,434,1075,21.73
11/5/2024,0,380,0,434,205,23.42
11/6/2024,0,409,0,434,91,27.17
11/7/2024,0,294,0,434,11,22.04
11/8/2024,0,226,0,434,134,25.78
11/9/2024,0,226,0,440,116,19.01
11/10/2024,0,232,0,444,90,13.23
11/11/2024,0,283,0,444,169,11.45
11/12/2024,0,309,0,443,105,7.40
11/13/2024,0,318,0,442,54,24.02
11/14/2024,0,268,0,444,10,13.59
11/15/2024,0,163,0,444,187,8.93
11/16/2024,0,163,0,444,141,5.76
11/17/2024,0,168,0,444,42,13.35
11/18/2024,0,168,0,444,39,25.94
11/19/2024,0,224,0,444,280,17.17
11/20/2024,0,232,0,444,251,21.97
11/21/2024,0,174,0,444,101,29.02
11/22/2024,0,174,0,443,646,2.16
11/23/2024,0,116,0,444,1087,8.79
11/24/2024,0,116,0,444,897,12.45
11/25/2024,0,114,0,434,931,4.23
11/26/2024,0,168,0,430,1059,6.45
11/27/2024,0,84,0,431,952,1.81
11/28/2024,0,0,0,431,879,5.93
11/29/2024,0,0,0,431,869,5.92
11/30/2024,0,0,0,430,869,2.98
12/1/2024,0,54,0,430,792,5.89
12/2/2024,0,54,0,430,867,6.92
12/3/2024,0,53,0,430,621,6.67
12/4/2024,0,53,0,430,591,5.20
12/5/2024,0,53,0,430,706,3.88
12/6/2024,0,53,0,430,925,7.12
12/7/2024,0,53,0,431,901,5.69
12/8/2024,0,52,0,431,708,-0.33
12/9/2024,0,52,0,431,644,7.66
12/10/2024,0,77,0,431,618,4.28
12/11/2024,0,52,0,426,570,7.15
12/12/2024,0,52,0,420,582,6.67
12/13/2024,0,77,0,420,665,10.95
12/14/2024,0,52,0,420,793,8.54
12/15/2024,0,52,0,420,658,4.92
12/16/2024,0,75,0,420,692,3.05
12/17/2024,,,,,,
12/18/2024,,,,,,
12/19/2024,,,,,,
12/20/2024,,,,,,
12/21/2024,,,,,,
12/22/2024,,,,,,
12/23/2024,,,,,,
12/24/2024,,,,,,
12/25/2024,,,,,,
12/26/2024,,,,,,
12/27/2024,,,,,,
12/28/2024,,,,,,
12/29/2024,,,,,,
12/30/2024,,,,,,
12/31/2024,,,,,,
