Date,SPL_OUT,FKC_OUT,MC_OUT,SJR_OUT,M_IN,MIL_EVAP
6/27/2024,0,3323,866,295,2592,53.39911523
6/28/2024,0,3093,850,295,2124,73.26275532
6/29/2024,0,2661,830,295,2437,68.87224229
6/30/2024,0,2774,850,295,2552,63.14330906
7/1/2024,0,3571,878,320,3217,43.75917374
7/2/2024,0,3899,905,320,3536,64.85697267
7/3/2024,0,3890,918,320,2583,81.96871946
7/4/2024,0,3688,948,320,2779,69.7811965
7/5/2024,0,3157,969,320,2823,71.87848016
7/6/2024,0,2761,948,320,3304,75.53098109
7/7/2024,0,3222,904,320,3283,84.28697498
7/8/2024,0,3919,904,320,2811,80
7/9/2024,0,3222,904,320,2018,50
7/10/2024,0,4337,915,320,2363,46.34008431
7/11/2024,0,4293,892,320,1740,62.16761844
7/12/2024,0,3766,871,320,1714,54.5207158
7/13/2024,0,3106,814,320,1914,63.52272725
7/14/2024,0,3162,796,320,2022,63.26838268
7/15/2024,0,3722,804,320,2318,58.82365459
7/16/2024,0,3914,841,320,1627,61.31285974
7/17/2024,0,4029,866,320,1528,54.12459846
7/18/2024,0,4007,886,320,1903,60.77083396
7/19/2024,0,3353,862,320,1880,54.69167445
7/20/2024,0,2387,787,320,1823,60.49565306
7/21/2024,0,2536,765,320,1623,56.33863324
7/22/2024,0,2873,774,320,1923,62.40946724
7/23/2024,0,2995,783,320,2173,58.66940259
7/24/2024,0,3121,806,320,2467,67.97578687
7/25/2024,0,3062,822,320,2275,62.88062844
7/26/2024,0,2255,797,320,1812,49.29631348
7/27/2024,0,1627,787,320,1713,36.97535079
7/28/2024,0,1836,827,320,1322,50.84736349
7/29/2024,0,2535,835,320,1525,47.41583743
7/30/2024,0,2831,847,320,1462,58.56933257
7/31/2024,0,2593,870,320,1906,51.5103272
8/1/2024,0,2275,867,325,2011,28.78223554
8/2/2024,0,2061,840,325,2136,48.4248797
8/3/2024,0,1651,760,325,1529,52.34423754
8/4/2024,0,1695,724,325,1672,58.40255922
8/5/2024,0,2191,724,325,1986,52.01900583
8/6/2024,0,2428,783,325,1777,58.52764336
8/7/2024,0,2391,786,325,2111,61.71316991
8/8/2024,0,2220,728,325,2468,56.91404827
8/9/2024,0,1755,711,325,2380,53.16148784
8/10/2024,0,1226,711,325,3027,47.60766851
8/11/2024,0,1403,711,325,2539,52.2650249
8/12/2024,0,1840,711,325,2478,44.73902711
8/13/2024,0,1790,711,325,2416,46.44018741
8/14/2024,0,1791,724,325,1858,53.06139225
8/15/2024,0,1820,724,325,1455,54.75840334
8/16/2024,0,1595,737,325,2310,40.05665057
8/17/2024,0,1195,701,325,2064,41.05733726
8/18/2024,0,1260,621,325,2050,10.19449314
8/19/2024,0,1740,667,325,2647,-9.877618517
8/20/2024,0,1916,731,325,2511,50.27199056
8/21/2024,0,1894,714,325,2520,48.13719249
8/22/2024,0,1803,741,325,2470,30.68771519
8/23/2024,0,1418,741,325,1822,32.20542858
8/24/2024,0,1150,712,325,1953,31.91772783
8/25/2024,0,1287,672,325,1781,37.89683085
8/26/2024,0,1563,703,325,2097,48.80014567
8/27/2024,0,1452,699,325,1945,40.86970653
8/28/2024,0,1400,639,325,2058,46.58196017
8/29/2024,0,1385,575,325,2020,47.62017181
8/30/2024,0,1183,532,325,1711,35.47851132
8/31/2024,0,892,509,325,1765,33.61056263
9/1/2024,0,979,503,310,1829,38.57229937
9/2/2024,0,1217,392,310,1845,36.29573756
9/3/2024,0,1347,269,310,1883,37.9385381
9/4/2024,0,1467,269,310,2533,53.35327982
9/5/2024,0,1420,269,310,2270,35.67031984
9/6/2024,0,1190,304,310,2683,45.49373232
9/7/2024,0,948,307,310,2839,61.06692339
9/8/2024,0,873,283,310,3111,30.21240778
9/9/2024,0,1216,297,310,2691,40.5486466
9/10/2024,0,1385,314,310,1883,32.37220042
9/11/2024,0,1325,336,310,1241,34.70297128
9/12/2024,0,1177,336,310,1211,31.74260943
9/13/2024,0,903,305,310,1140,31.07132321
9/14/2024,0,601,161,310,1319,36.11228162
9/15/2024,0,653,103,310,1253,20.64749511
9/16/2024,0,933,266,310,1084,54.57911466
9/17/2024,0,1024,304,310,1388,14.84351049
9/18/2024,0,1155,327,310,1225,20
