DateTime,Regular_Weighted_Temp,TCD_Weighted_Temp,Temperature_Difference
2022-06-19 03:00:00,11.18875,11.286251207211075,0.0975012072110748
2022-06-19 04:00:00,11.1775,11.266032411865131,0.08853241186513272
2022-06-19 05:00:00,11.178749999999999,11.265271400819971,0.0865214008199704
2022-06-19 06:00:00,11.195,11.284325573158164,0.0893255731581648
2022-06-19 07:00:00,11.21875,11.322168580936026,0.10341858093602596
2022-06-19 08:00:00,11.24625,11.364901776871664,0.11865177687166173
2022-06-19 09:00:00,11.265000000000002,11.392127895991242,0.12712789599124075
2022-06-19 10:00:00,11.27375,11.406251395778305,0.13250139577830722
2022-06-19 11:00:00,11.27625,11.408965558896167,0.13271555889616682
2022-06-19 12:00:00,11.28,11.410109211571916,0.13010921157191602
2022-06-19 13:00:00,11.280000000000001,11.410601454100261,0.13060145410026092
2022-06-19 14:00:00,11.287500000000001,11.421137979550629,0.1336379795506295
2022-06-19 15:00:00,11.290000000000001,11.418216433942,0.12821643394199866
2022-06-19 16:00:00,11.284999999999998,11.406008014447771,0.12100801444777165
2022-06-19 17:00:00,11.28125,11.397190333462248,0.11594033346224752
2022-06-19 18:00:00,11.27625,11.395345436085863,0.11909543608586293
2022-06-19 19:00:00,11.2725,11.392531025034918,0.1200310250349208
2022-06-19 20:00:00,11.26625,11.389548063608963,0.12329806360896223
2022-06-19 21:00:00,11.2675,11.392096909387895,0.12459690938789425
2022-06-19 22:00:00,11.2675,11.402848207376838,0.13534820737683617
2022-06-19 23:00:00,11.265,11.404154664660362,0.13915466466036297
2022-06-20 00:00:00,11.26,11.395011554418623,0.135011554418623
2022-06-20 01:00:00,11.2575,11.392465927167978,0.1349659271679775
2022-06-20 02:00:00,11.263749999999998,11.40140074809751,0.1376507480975102
2022-06-20 03:00:00,11.26875,11.415349388395642,0.14659938839564157
2022-06-20 04:00:00,11.2825,11.419422940493591,0.13692294049359255
2022-06-20 05:00:00,11.298749999999998,11.419213560141888,0.1204635601418893
2022-06-20 06:00:00,11.315,11.417569118974935,0.10256911897493426
2022-06-20 07:00:00,11.320000000000002,11.419201889794252,0.09920188979425082
2022-06-20 08:00:00,11.326249999999998,11.42768556640079,0.10143556640079043
2022-06-20 09:00:00,11.336250000000001,11.43536216460268,0.0991121646026818
2022-06-20 10:00:00,11.338750000000001,11.441604217281935,0.10285421728193289
