JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
 37953.042,   167.260,   151.409,    15.735,     0.000,     0.000,     0.000,     0.250,    58.909,  1162.250,     1.000,    14.865,  -170.429,     0.000,   291.627,   383.756,    50.412,    27.889,     0.000,
 37954.043,   298.310,   151.503,    15.592,     0.000,     0.000,     0.000,     0.250,    59.003,  1198.530,     1.000,    14.740,  -159.808,     0.000,   290.756,   382.996,    42.775,    24.793,     0.000,
 37955.043,   226.981,   151.593,    15.450,     0.000,     0.000,     0.000,     0.250,    59.093,  1198.530,     1.000,    14.612,  -192.736,     0.000,   291.714,   382.242,    65.239,    36.969,     0.000,
 37956.042,   211.609,   151.668,    15.291,     0.000,     0.000,     0.000,     0.250,    59.168,  1198.530,     1.000,    14.471,  -198.273,     0.000,   272.396,   381.401,    58.413,    30.856,     0.000,
 37957.044,   303.680,   151.739,    15.193,     0.000,     0.000,     0.000,     0.250,    59.239,  1198.530,     1.000,    14.368,  -199.872,     0.000,   270.821,   380.887,    62.070,    27.736,     0.000,
 37958.045,   429.270,   151.790,    15.112,     0.000,     0.000,     0.000,     0.250,    59.290,  1198.530,     1.000,    14.289,  -171.367,     0.000,   283.077,   380.458,    53.898,    20.088,     0.000,
 37959.046,   471.906,   151.814,    15.038,     0.000,     0.000,     0.000,     0.250,    59.314,  1198.530,     1.000,    14.208,  -169.683,     0.000,   278.015,   380.070,    47.864,    19.764,     0.000,
 37960.046,   487.227,   151.849,    14.962,     0.000,     0.000,     0.000,     0.250,    59.349,  1198.530,     1.000,    14.133,  -188.638,     0.000,   277.222,   379.671,    59.923,    26.266,     0.000,
 37961.046,   530.143,   151.919,    14.888,     0.000,     0.000,     0.000,     0.250,    59.419,  1198.530,     1.000,    14.061,  -158.588,     0.000,   279.793,   379.282,    41.462,    17.639,     0.000,
 37962.046,   526.430,   152.007,    14.809,     0.000,     0.000,     0.000,     0.250,    59.507,  1198.530,     1.000,    13.979,  -164.729,     0.000,   276.362,   378.866,    42.623,    19.602,     0.000,
 37963.047,   600.000,   152.071,    14.731,     0.000,     0.000,     0.000,     0.250,    59.571,  1198.530,     1.000,    13.897,  -138.708,     0.000,   291.162,   378.458,    35.254,    16.158,     0.000,
 37964.043,   248.619,   152.109,    14.576,     0.000,     0.000,     0.000,     0.250,    59.609,  1198.530,     1.000,    13.777,  -142.294,     0.000,   299.735,   377.635,    40.717,    23.678,     0.000,
 37965.043,   267.705,   152.136,    14.435,     0.000,     0.000,     0.000,     0.250,    59.636,  1198.530,     1.000,    13.656,  -156.588,     0.000,   274.650,   376.897,    35.919,    18.422,     0.000,
 37966.044,   322.793,   152.155,    14.324,     0.000,     0.000,     0.000,     0.250,    59.655,  1198.530,     1.000,    13.563,  -226.266,     0.000,   256.814,   376.318,    72.124,    34.638,     0.000,
 37967.044,   320.324,   152.175,    14.195,     0.000,     0.000,     0.000,     0.250,    59.675,  1198.530,     1.000,    13.463,  -238.306,     0.000,   260.478,   375.643,    82.586,    40.556,     0.000,
 37968.043,   260.379,   152.202,    14.058,     0.000,     0.000,     0.000,     0.250,    59.702,  1198.530,     1.000,    13.355,  -143.106,     0.000,   295.079,   374.920,    42.815,    20.450,     0.000,
 37969.042,   202.635,   152.253,    13.928,     0.000,     0.000,     0.000,     0.250,    59.753,  1198.530,     1.000,    13.241,  -125.962,     0.000,   313.878,   374.244,    62.428,     3.167,     0.000,
 37970.044,   361.558,   152.304,    13.805,     0.000,     0.000,     0.000,     0.250,    59.804,  1198.530,     1.000,    13.139,  -179.900,     0.000,   269.743,   373.608,    51.872,    24.162,     0.000,
