 JDAY,WB,VOLIN(m3),VOLPR(m3),VOLOUT(m3),VOLWD(m3),VOLEV(m3),VOLDT(m3),VOLTRB(m3),VOLICE(m3),%VOLerror,
 37888.046,   1,  0.19209732E+10,   0.00000000E+00,  -0.18931223E+10,   0.00000000E+00,   0.00000000E+00,  -0.22473981E+08,   0.00000000E+00,   0.00000000E+00,   0.12305520E-09,
 37889.045,   1,  0.19249804E+10,   0.00000000E+00,  -0.18976422E+10,   0.00000000E+00,   0.00000000E+00,  -0.22555305E+08,   0.00000000E+00,   0.00000000E+00,   0.55009640E-10,
 37890.046,   1,  0.19288683E+10,   0.00000000E+00,  -0.19023656E+10,   0.00000000E+00,   0.00000000E+00,  -0.22641772E+08,   0.00000000E+00,   0.00000000E+00,   0.22925305E-09,
 37891.046,   1,  0.19318854E+10,   0.00000000E+00,  -0.19068612E+10,   0.00000000E+00,   0.00000000E+00,  -0.22722532E+08,   0.00000000E+00,   0.00000000E+00,   0.43456419E-09,
 37892.047,   1,  0.19347568E+10,   0.00000000E+00,  -0.19105961E+10,   0.00000000E+00,   0.00000000E+00,  -0.22798177E+08,   0.00000000E+00,   0.00000000E+00,   0.64412787E-09,
 37893.047,   1,  0.19376619E+10,   0.00000000E+00,  -0.19138669E+10,   0.00000000E+00,   0.00000000E+00,  -0.22877992E+08,   0.00000000E+00,   0.00000000E+00,   0.66735905E-09,
 37894.047,   1,  0.19402234E+10,   0.00000000E+00,  -0.19176241E+10,   0.00000000E+00,   0.00000000E+00,  -0.22969173E+08,   0.00000000E+00,   0.00000000E+00,  -0.21140391E-08,
 37895.045,   1,  0.19431735E+10,   0.00000000E+00,  -0.19221226E+10,   0.00000000E+00,   0.00000000E+00,  -0.23064422E+08,   0.00000000E+00,   0.00000000E+00,  -0.39654656E-09,
 37896.045,   1,  0.19464903E+10,   0.00000000E+00,  -0.19270227E+10,   0.00000000E+00,   0.00000000E+00,  -0.23167842E+08,   0.00000000E+00,   0.00000000E+00,   0.12965219E-09,
 37897.046,   1,  0.19494236E+10,   0.00000000E+00,  -0.19320458E+10,   0.00000000E+00,   0.00000000E+00,  -0.23264861E+08,   0.00000000E+00,   0.00000000E+00,   0.11888521E-09,
 37898.045,   1,  0.19520812E+10,   0.00000000E+00,  -0.19369114E+10,   0.00000000E+00,   0.00000000E+00,  -0.23342210E+08,   0.00000000E+00,   0.00000000E+00,   0.83833330E-10,
 37899.045,   1,  0.19546705E+10,   0.00000000E+00,  -0.19411738E+10,   0.00000000E+00,   0.00000000E+00,  -0.23416861E+08,   0.00000000E+00,   0.00000000E+00,   0.12934458E-09,
 37900.044,   1,  0.19572420E+10,   0.00000000E+00,  -0.19449575E+10,   0.00000000E+00,   0.00000000E+00,  -0.23494472E+08,   0.00000000E+00,   0.00000000E+00,   0.93894590E-10,
 37901.044,   1,  0.19605924E+10,   0.00000000E+00,  -0.19490318E+10,   0.00000000E+00,   0.00000000E+00,  -0.23575021E+08,   0.00000000E+00,   0.00000000E+00,   0.84058905E-10,
 37902.044,   1,  0.19644229E+10,   0.00000000E+00,  -0.19536288E+10,   0.00000000E+00,   0.00000000E+00,  -0.23643760E+08,   0.00000000E+00,   0.00000000E+00,   0.21203783E-09,
 37903.045,   1,  0.19672596E+10,   0.00000000E+00,  -0.19585537E+10,   0.00000000E+00,   0.00000000E+00,  -0.23689709E+08,   0.00000000E+00,   0.00000000E+00,   0.22655347E-09,
 37904.046,   1,  0.19688963E+10,   0.00000000E+00,  -0.19634657E+10,   0.00000000E+00,   0.00000000E+00,  -0.23749572E+08,   0.00000000E+00,   0.00000000E+00,   0.19055368E-09,
 37905.045,   1,  0.19700822E+10,   0.00000000E+00,  -0.19677574E+10,   0.00000000E+00,   0.00000000E+00,  -0.23806401E+08,   0.00000000E+00,   0.00000000E+00,   0.11707000E-09,
 37906.044,   1,  0.19714527E+10,   0.00000000E+00,  -0.19709372E+10,   0.00000000E+00,   0.00000000E+00,  -0.23855984E+08,   0.00000000E+00,   0.00000000E+00,   0.11103728E-09,
 37907.047,   1,  0.19728945E+10,   0.00000000E+00,  -0.19736439E+10,   0.00000000E+00,   0.00000000E+00,  -0.23914608E+08,   0.00000000E+00,   0.00000000E+00,   0.90260305E-10,
 37908.045,   1,  0.19741028E+10,   0.00000000E+00,  -0.19766910E+10,   0.00000000E+00,   0.00000000E+00,  -0.23964292E+08,   0.00000000E+00,   0.00000000E+00,   0.79757964E-10,
 37909.046,   1,  0.19756696E+10,   0.00000000E+00,  -0.19802019E+10,   0.00000000E+00,   0.00000000E+00,  -0.24009986E+08,   0.00000000E+00,   0.00000000E+00,   0.57974975E-10,
 37910.047,   1,  0.19776286E+10,   0.00000000E+00,  -0.19838189E+10,   0.00000000E+00,   0.00000000E+00,  -0.24076938E+08,   0.00000000E+00,   0.00000000E+00,   0.56898814E-10,
 37911.046,   1,  0.19791645E+10,   0.00000000E+00,  -0.19871625E+10,   0.00000000E+00,   0.00000000E+00,  -0.24150333E+08,   0.00000000E+00,   0.00000000E+00,   0.46698107E-10,
 37912.046,   1,  0.19802001E+10,   0.00000000E+00,  -0.19899982E+10,   0.00000000E+00,   0.00000000E+00,  -0.24226814E+08,   0.00000000E+00,   0.00000000E+00,   0.52947223E-10,
 37913.044,   1,  0.19814925E+10,   0.00000000E+00,  -0.19923003E+10,   0.00000000E+00,   0.00000000E+00,  -0.24298913E+08,   0.00000000E+00,   0.00000000E+00,   0.48047930E-10,
 37914.043,   1,  0.19831263E+10,   0.00000000E+00,  -0.19944269E+10,   0.00000000E+00,   0.00000000E+00,  -0.24381654E+08,   0.00000000E+00,   0.00000000E+00,   0.22696891E-10,
 37915.045,   1,  0.19852587E+10,   0.00000000E+00,  -0.19969186E+10,   0.00000000E+00,   0.00000000E+00,  -0.24434108E+08,   0.00000000E+00,   0.00000000E+00,   0.18144443E-10,
 37916.042,   1,  0.19870466E+10,   0.00000000E+00,  -0.19998271E+10,   0.00000000E+00,   0.00000000E+00,  -0.24482125E+08,   0.00000000E+00,   0.00000000E+00,   0.17315354E-10,
 37917.042,   1,  0.19881008E+10,   0.00000000E+00,  -0.20028564E+10,   0.00000000E+00,   0.00000000E+00,  -0.24545257E+08,   0.00000000E+00,   0.00000000E+00,   0.80191094E-11,
 37918.043,   1,  0.19898498E+10,   0.00000000E+00,  -0.20056826E+10,   0.00000000E+00,   0.00000000E+00,  -0.24594123E+08,   0.00000000E+00,   0.00000000E+00,   0.18024248E-10,
 37919.043,   1,  0.19938846E+10,   0.00000000E+00,  -0.20080872E+10,   0.00000000E+00,   0.00000000E+00,  -0.24641072E+08,   0.00000000E+00,   0.00000000E+00,   0.43752007E-10,
 37920.042,   1,  0.19980922E+10,   0.00000000E+00,  -0.20100418E+10,   0.00000000E+00,   0.00000000E+00,  -0.24683556E+08,   0.00000000E+00,   0.00000000E+00,   0.90709446E-11,
 37921.043,   1,  0.20004888E+10,   0.00000000E+00,  -0.20116319E+10,   0.00000000E+00,   0.00000000E+00,  -0.24729859E+08,   0.00000000E+00,   0.00000000E+00,  -0.45900265E-11,
 37922.042,   1,  0.20022659E+10,   0.00000000E+00,  -0.20133654E+10,   0.00000000E+00,   0.00000000E+00,  -0.24769991E+08,   0.00000000E+00,   0.00000000E+00,  -0.59779915E-10,
 37923.042,   1,  0.20038517E+10,   0.00000000E+00,  -0.20153667E+10,   0.00000000E+00,   0.00000000E+00,  -0.24807678E+08,   0.00000000E+00,   0.00000000E+00,  -0.11404764E-10,
 37924.042,   1,  0.20054365E+10,   0.00000000E+00,  -0.20174084E+10,   0.00000000E+00,   0.00000000E+00,  -0.24834909E+08,   0.00000000E+00,   0.00000000E+00,  -0.38865422E-11,
 37925.042,   1,  0.20073855E+10,   0.00000000E+00,  -0.20194700E+10,   0.00000000E+00,   0.00000000E+00,  -0.24860473E+08,   0.00000000E+00,   0.00000000E+00,   0.45576695E-11,
 37926.042,   1,  0.20094939E+10,   0.00000000E+00,  -0.20214118E+10,   0.00000000E+00,   0.00000000E+00,  -0.24887420E+08,   0.00000000E+00,   0.00000000E+00,   0.71458600E-11,
 37927.042,   1,  0.20116302E+10,   0.00000000E+00,  -0.20230676E+10,   0.00000000E+00,   0.00000000E+00,  -0.24915334E+08,   0.00000000E+00,   0.00000000E+00,  -0.15350957E-10,
 37928.043,   1,  0.20135825E+10,   0.00000000E+00,  -0.20246863E+10,   0.00000000E+00,   0.00000000E+00,  -0.24960145E+08,   0.00000000E+00,   0.00000000E+00,  -0.52040852E-10,
 37929.042,   1,  0.20158162E+10,   0.00000000E+00,  -0.20265202E+10,   0.00000000E+00,   0.00000000E+00,  -0.25015146E+08,   0.00000000E+00,   0.00000000E+00,  -0.38213287E-10,
 37930.042,   1,  0.20172939E+10,   0.00000000E+00,  -0.20284864E+10,   0.00000000E+00,   0.00000000E+00,  -0.25077314E+08,   0.00000000E+00,   0.00000000E+00,  -0.62447809E-10,
 37931.042,   1,  0.20176441E+10,   0.00000000E+00,  -0.20305153E+10,   0.00000000E+00,   0.00000000E+00,  -0.25136816E+08,   0.00000000E+00,   0.00000000E+00,  -0.37754652E-10,
 37932.042,   1,  0.20177612E+10,   0.00000000E+00,  -0.20324258E+10,   0.00000000E+00,   0.00000000E+00,  -0.25195521E+08,   0.00000000E+00,   0.00000000E+00,  -0.91683122E-10,
 37933.042,   1,  0.20179506E+10,   0.00000000E+00,  -0.20341168E+10,   0.00000000E+00,   0.00000000E+00,  -0.25249684E+08,   0.00000000E+00,   0.00000000E+00,  -0.86044529E-10,
 37934.042,   1,  0.20182543E+10,   0.00000000E+00,  -0.20357405E+10,   0.00000000E+00,   0.00000000E+00,  -0.25288876E+08,   0.00000000E+00,   0.00000000E+00,  -0.10060661E-09,
 37935.042,   1,  0.20185035E+10,   0.00000000E+00,  -0.20373818E+10,   0.00000000E+00,   0.00000000E+00,  -0.25319336E+08,   0.00000000E+00,   0.00000000E+00,  -0.64125642E-10,
 37936.042,   1,  0.20188287E+10,   0.00000000E+00,  -0.20391042E+10,   0.00000000E+00,   0.00000000E+00,  -0.25342294E+08,   0.00000000E+00,   0.00000000E+00,  -0.41991080E-10,
 37937.042,   1,  0.20191572E+10,   0.00000000E+00,  -0.20409152E+10,   0.00000000E+00,   0.00000000E+00,  -0.25382405E+08,   0.00000000E+00,   0.00000000E+00,  -0.10700017E-10,
 37938.042,   1,  0.20193463E+10,   0.00000000E+00,  -0.20427651E+10,   0.00000000E+00,   0.00000000E+00,  -0.25427109E+08,   0.00000000E+00,   0.00000000E+00,  -0.51677850E-10,
 37939.042,   1,  0.20194205E+10,   0.00000000E+00,  -0.20445615E+10,   0.00000000E+00,   0.00000000E+00,  -0.25453866E+08,   0.00000000E+00,   0.00000000E+00,  -0.73482370E-11,
 37940.042,   1,  0.20196795E+10,   0.00000000E+00,  -0.20461640E+10,   0.00000000E+00,   0.00000000E+00,  -0.25471267E+08,   0.00000000E+00,   0.00000000E+00,  -0.70467872E-10,
 37941.042,   1,  0.20200760E+10,   0.00000000E+00,  -0.20476496E+10,   0.00000000E+00,   0.00000000E+00,  -0.25495423E+08,   0.00000000E+00,   0.00000000E+00,  -0.51875599E-10,
 37942.042,   1,  0.20202896E+10,   0.00000000E+00,  -0.20491410E+10,   0.00000000E+00,   0.00000000E+00,  -0.25544605E+08,   0.00000000E+00,   0.00000000E+00,  -0.34625795E-10,
 37943.042,   1,  0.20203887E+10,   0.00000000E+00,  -0.20506386E+10,   0.00000000E+00,   0.00000000E+00,  -0.25596001E+08,   0.00000000E+00,   0.00000000E+00,  -0.17677243E-10,
 37944.042,   1,  0.20208033E+10,   0.00000000E+00,  -0.20522095E+10,   0.00000000E+00,   0.00000000E+00,  -0.25643563E+08,   0.00000000E+00,   0.00000000E+00,  -0.40367770E-10,
 37945.042,   1,  0.20214496E+10,   0.00000000E+00,  -0.20538535E+10,   0.00000000E+00,   0.00000000E+00,  -0.25706014E+08,   0.00000000E+00,   0.00000000E+00,  -0.16488466E-10,
 37946.042,   1,  0.20218665E+10,   0.00000000E+00,  -0.20554309E+10,   0.00000000E+00,   0.00000000E+00,  -0.25740879E+08,   0.00000000E+00,   0.00000000E+00,  -0.26055802E-10,
 37947.043,   1,  0.20228386E+10,   0.00000000E+00,  -0.20569440E+10,   0.00000000E+00,   0.00000000E+00,  -0.25754593E+08,   0.00000000E+00,   0.00000000E+00,  -0.38746538E-10,
 37948.042,   1,  0.20250019E+10,   0.00000000E+00,  -0.20583765E+10,   0.00000000E+00,   0.00000000E+00,  -0.25780840E+08,   0.00000000E+00,   0.00000000E+00,  -0.47797774E-10,
 37949.042,   1,  0.20274105E+10,   0.00000000E+00,  -0.20597466E+10,   0.00000000E+00,   0.00000000E+00,  -0.25800318E+08,   0.00000000E+00,   0.00000000E+00,  -0.22888822E-10,
 37950.042,   1,  0.20296508E+10,   0.00000000E+00,  -0.20611011E+10,   0.00000000E+00,   0.00000000E+00,  -0.25813488E+08,   0.00000000E+00,   0.00000000E+00,  -0.32072167E-10,
 37951.042,   1,  0.20320972E+10,   0.00000000E+00,  -0.20625078E+10,   0.00000000E+00,   0.00000000E+00,  -0.25822950E+08,   0.00000000E+00,   0.00000000E+00,  -0.26498789E-13,
 37952.043,   1,  0.20345501E+10,   0.00000000E+00,  -0.20638627E+10,   0.00000000E+00,   0.00000000E+00,  -0.25832916E+08,   0.00000000E+00,   0.00000000E+00,   0.27872774E-10,
 37953.042,   1,  0.20367775E+10,   0.00000000E+00,  -0.20650084E+10,   0.00000000E+00,   0.00000000E+00,  -0.25847565E+08,   0.00000000E+00,   0.00000000E+00,   0.28863631E-10,
 37954.043,   1,  0.20389218E+10,   0.00000000E+00,  -0.20660659E+10,   0.00000000E+00,   0.00000000E+00,  -0.25858075E+08,   0.00000000E+00,   0.00000000E+00,   0.35691174E-10,
 37955.043,   1,  0.20410444E+10,   0.00000000E+00,  -0.20671174E+10,   0.00000000E+00,   0.00000000E+00,  -0.25869199E+08,   0.00000000E+00,   0.00000000E+00,   0.45585305E-10,
 37956.042,   1,  0.20430679E+10,   0.00000000E+00,  -0.20682411E+10,   0.00000000E+00,   0.00000000E+00,  -0.25885287E+08,   0.00000000E+00,   0.00000000E+00,   0.60733081E-10,
 37957.044,   1,  0.20451091E+10,   0.00000000E+00,  -0.20694282E+10,   0.00000000E+00,   0.00000000E+00,  -0.25902130E+08,   0.00000000E+00,   0.00000000E+00,   0.61701165E-10,
 37958.045,   1,  0.20469071E+10,   0.00000000E+00,  -0.20706148E+10,   0.00000000E+00,   0.00000000E+00,  -0.25916701E+08,   0.00000000E+00,   0.00000000E+00,   0.63448963E-10,
 37959.046,   1,  0.20483882E+10,   0.00000000E+00,  -0.20717981E+10,   0.00000000E+00,   0.00000000E+00,  -0.25927791E+08,   0.00000000E+00,   0.00000000E+00,   0.43400926E-10,
 37960.046,   1,  0.20499896E+10,   0.00000000E+00,  -0.20729805E+10,   0.00000000E+00,   0.00000000E+00,  -0.25941557E+08,   0.00000000E+00,   0.00000000E+00,   0.48313111E-10,
 37961.046,   1,  0.20520121E+10,   0.00000000E+00,  -0.20741634E+10,   0.00000000E+00,   0.00000000E+00,  -0.25956937E+08,   0.00000000E+00,   0.00000000E+00,   0.66440213E-10,
 37962.046,   1,  0.20542420E+10,   0.00000000E+00,  -0.20753463E+10,   0.00000000E+00,   0.00000000E+00,  -0.25962724E+08,   0.00000000E+00,   0.00000000E+00,   0.73830437E-10,
 37963.047,   1,  0.20561897E+10,   0.00000000E+00,  -0.20765304E+10,   0.00000000E+00,   0.00000000E+00,  -0.25972786E+08,   0.00000000E+00,   0.00000000E+00,   0.71958715E-10,
 37964.043,   1,  0.20578230E+10,   0.00000000E+00,  -0.20777019E+10,   0.00000000E+00,   0.00000000E+00,  -0.25986957E+08,   0.00000000E+00,   0.00000000E+00,   0.66195499E-10,
 37965.043,   1,  0.20593647E+10,   0.00000000E+00,  -0.20789168E+10,   0.00000000E+00,   0.00000000E+00,  -0.26001086E+08,   0.00000000E+00,   0.00000000E+00,   0.90300446E-10,
 37966.044,   1,  0.20608148E+10,   0.00000000E+00,  -0.20801209E+10,   0.00000000E+00,   0.00000000E+00,  -0.26017930E+08,   0.00000000E+00,   0.00000000E+00,   0.10731053E-09,
 37967.044,   1,  0.20622256E+10,   0.00000000E+00,  -0.20812820E+10,   0.00000000E+00,   0.00000000E+00,  -0.26039985E+08,   0.00000000E+00,   0.00000000E+00,   0.10681123E-09,
 37968.043,   1,  0.20637573E+10,   0.00000000E+00,  -0.20824674E+10,   0.00000000E+00,   0.00000000E+00,  -0.26063430E+08,   0.00000000E+00,   0.00000000E+00,   0.12119360E-09,
 37969.042,   1,  0.20655522E+10,   0.00000000E+00,  -0.20836485E+10,   0.00000000E+00,   0.00000000E+00,  -0.26079449E+08,   0.00000000E+00,   0.00000000E+00,   0.97669830E-10,
 37970.044,   1,  0.20673195E+10,   0.00000000E+00,  -0.20848073E+10,   0.00000000E+00,   0.00000000E+00,  -0.26084986E+08,   0.00000000E+00,   0.00000000E+00,   0.72774267E-10,
